# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.934
# max_sidebands: 5
# timestamp: 2025-12-17 14:55:55
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: CPR
# sweep_parameter: v_tau
# sweep_values: [0.338, 0.822, 0.882, 0.934, 1.0]
# outer_parallel: 4
v_tau,Phase (rad),Current (nA)
0.882,2.3500000000000005,13.60851546325492
0.882,2.37,13.401958684246372
0.882,2.3900000000000006,13.18577345112577
0.882,2.41,12.961688970592204
0.882,2.4300000000000006,12.73007144631971
0.882,2.45,12.490400667595965
0.882,2.4700000000000006,12.24198404119906
0.882,2.49,11.98462951071969
0.882,2.5100000000000007,11.718455026795148
0.882,2.5300000000000002,11.443643328135302
0.882,2.5500000000000007,11.1603323398956
0.882,2.5700000000000003,10.868721571387521
0.882,2.5900000000000007,10.56890030261183
0.882,2.6100000000000003,10.261023710538414
0.882,2.630000000000001,9.945397852723758
0.882,2.6500000000000004,9.623183062145802
0.882,2.670000000000001,9.29546186457965
0.882,2.6900000000000004,8.961418143253612
0.882,2.710000000000001,8.618455076600267
0.882,2.7300000000000004,8.266273890293075
0.882,2.7500000000000004,7.909556253991039
0.882,2.7700000000000005,7.5497304191443915
0.882,2.7900000000000005,7.17978800108595
0.882,2.8100000000000005,6.804090295995134
0.882,2.8300000000000005,6.426814177501304
0.882,2.8500000000000005,6.038415341996818
0.882,2.8700000000000006,5.650863853229873
0.882,2.8900000000000006,5.2529998420909605
0.882,2.9100000000000006,4.855894198770606
0.882,2.9300000000000006,4.449828440427457
0.882,2.9500000000000006,4.043323996018565
0.882,2.9700000000000006,3.6324700436903106
0.882,2.9900000000000007,3.2166380527216885
0.882,3.0100000000000007,2.7999240829365717
0.882,3.0300000000000007,2.3808732988650174
0.882,3.0500000000000007,1.9587301134820179
0.882,3.0700000000000007,1.5346382160212673
0.882,3.0900000000000007,1.109439101385423
0.882,3.1100000000000008,0.6834324231835527
0.882,3.130000000000001,0.2568407433764132
0.882,3.150000000000001,-0.16999554717119558
0.882,3.170000000000001,-0.5966842593398872
0.882,3.1900000000000004,-1.0228693280636703
0.882,3.210000000000001,-1.4483106898523956
0.882,3.2300000000000004,-1.8727546525184937
0.882,3.250000000000001,-2.295465658895048
0.882,3.270000000000001,-2.71523155394529
