# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.934
# max_sidebands: 5
# timestamp: 2025-12-17 16:26:18
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: CPR
# sweep_parameter: v_tau
# sweep_values: [0.338, 0.822, 0.882, 0.934, 1.0]
# outer_parallel: 4
v_tau,Phase (rad),Current (nA)
0.822,3.630000000000001,-10.315657276388588
0.822,3.650000000000001,-10.513722003798492
0.822,3.670000000000001,-10.707005145467992
0.822,3.690000000000001,-10.886016069643938
0.822,3.710000000000001,-11.050177331899773
0.822,3.730000000000001,-11.197392825173232
0.822,3.750000000000001,-11.343657625836693
0.822,3.770000000000001,-11.476965504018835
0.822,3.790000000000001,-11.601779549828835
0.822,3.810000000000001,-11.711585422565117
0.822,3.830000000000001,-11.811874091873912
0.822,3.850000000000001,-11.912938533510852
0.822,3.870000000000001,-12.004216304841174
0.822,3.890000000000001,-12.081656022142349
0.822,3.910000000000001,-12.1523159952666
0.822,3.930000000000001,-12.217675003055227
0.822,3.950000000000001,-12.27517280225086
0.822,3.970000000000001,-12.324871836152932
0.822,3.990000000000001,-12.368906317649568
0.822,4.010000000000002,-12.408943888609711
0.822,4.030000000000001,-12.445020622239818
0.822,4.050000000000001,-12.475922793851966
0.822,4.070000000000001,-12.50045078289164
0.822,4.090000000000002,-12.51852454217783
0.822,4.110000000000001,-12.530683287236743
0.822,4.130000000000001,-12.538163535131828
0.822,4.150000000000001,-12.542614206771585
0.822,4.170000000000002,-12.544385790550345
0.822,4.190000000000001,-12.541240477373828
0.822,4.210000000000001,-12.531030399949374
0.822,4.230000000000001,-12.51557713342703
0.822,4.250000000000001,-12.499756210376445
0.822,4.270000000000001,-12.483873835320251
0.822,4.290000000000001,-12.460740894741685
0.822,4.3100000000000005,-12.429528454859483
0.822,4.330000000000001,-12.400939435659373
0.822,4.350000000000001,-12.371122609772396
0.822,4.370000000000001,-12.329756092939931
0.822,4.390000000000001,-12.290218046126416
0.822,4.410000000000001,-12.248396813705167
0.822,4.4300000000000015,-12.199875068455231
0.822,4.450000000000001,-12.155783400652426
0.822,4.470000000000001,-12.10027570005936
0.822,4.490000000000001,-12.048924447797207
0.822,4.510000000000002,-11.987437506257733
0.822,4.530000000000001,-11.932754959741512
0.822,4.550000000000001,-11.863947208527769
0.822,4.570000000000001,-11.798472107873263
0.822,4.590000000000002,-11.723876211343429
0.822,4.610000000000001,-11.646007212397885
0.822,4.630000000000001,-11.573460679187031
0.822,4.650000000000001,-11.495398993044434
0.822,4.670000000000002,-11.410676267005044
0.822,4.690000000000001,-11.32123553461237
0.822,4.710000000000001,-11.23233194115539
0.822,4.730000000000001,-11.138515547435514
0.822,4.750000000000002,-11.044826076015962
0.822,4.770000000000001,-10.946264513832352
0.822,4.790000000000001,-10.84319619127898
0.822,4.810000000000001,-10.738833210883978
0.822,4.830000000000002,-10.631819582875934
0.822,4.850000000000001,-10.521256675072285
0.822,4.870000000000001,-10.410255120785028
0.822,4.8900000000000015,-10.29301370323487
0.822,4.910000000000002,-10.180063881923576
0.822,4.9300000000000015,-10.069535693777095
0.822,4.950000000000001,-9.9527665792822
0.822,4.9700000000000015,-9.830885367008733
0.822,4.990000000000002,-9.710871106113844
0.822,5.010000000000002,-9.592897194605959
0.822,5.030000000000001,-9.468778045106768
0.822,5.080000000000001,-9.156226001119807
0.822,5.130000000000001,-8.834273303423876
0.822,5.180000000000001,-8.51284570940882
0.822,5.230000000000001,-8.183364423196267
0.822,5.280000000000001,-7.840874599984715
0.822,5.330000000000001,-7.494494501666667
0.822,5.380000000000001,-7.142601365287071
0.822,5.430000000000001,-6.784166693161174
0.822,5.480000000000001,-6.417545957938612
0.822,5.530000000000001,-6.042997411491561
0.822,5.580000000000001,-5.671895802127779
0.822,5.630000000000001,-5.285860075003143
0.822,5.6800000000000015,-4.904031104687365
0.822,5.730000000000001,-4.51371322145187
0.822,5.780000000000001,-4.118261281538154
0.822,5.830000000000001,-3.71928601074292
0.822,5.880000000000001,-3.3142378014813567
0.822,5.9300000000000015,-2.9108946594386715
0.822,5.980000000000001,-2.499718370655532
0.822,6.030000000000001,-2.088255420093756
0.822,6.080000000000001,-1.6753040492501907
0.822,6.130000000000001,-1.2613516793918111
0.822,6.1800000000000015,-0.8445014661156516
0.822,6.230000000000001,-0.4276603492136985
0.822,6.280000000000001,-0.0098180855016244
0.822,6.283185307179586,0.016799951111455193
0.882,0.0,0.03678666155416048
0.882,0.04807692307692308,0.5117651607415968
0.882,0.09615384615384616,0.9864869367940585
0.882,0.14423076923076925,1.460291296799375
0.882,0.19230769230769232,1.9333382627320383
0.882,0.2403846153846154,2.4054337091639573
0.882,0.2884615384615385,2.875158368394545
0.882,0.33653846153846156,3.3409405438682858
0.882,0.38461538461538464,3.803748809874112
0.882,0.4326923076923077,4.26301382743932
0.882,0.4807692307692308,4.7191545512434905
0.882,0.5288461538461539,5.167642479321413
0.882,0.576923076923077,5.6115961241076695
0.882,0.625,6.04802227814089
0.882,0.6730769230769231,6.4818472388902375
0.882,0.7211538461538461,6.907822261377226
0.882,0.7692307692307693,7.326351417590803
0.882,0.8173076923076924,7.7440521891726934
0.882,0.8653846153846154,8.14561687963759
0.882,0.9134615384615385,8.548871830800419
0.882,0.9615384615384616,8.941961126882477
0.882,1.0096153846153846,9.3284591674544
0.882,1.0576923076923077,9.704741756439985
0.882,1.1057692307692308,10.070903236763733
0.882,1.153846153846154,10.44004799169748
0.882,1.201923076923077,10.795362067370103
0.882,1.25,11.148086930456433
0.882,1.27,11.290939809494853
0.882,1.29,11.435339229110761
0.882,1.31,11.578479797047894
0.882,1.33,11.718167010353861
0.882,1.35,11.85997662245577
0.882,1.37,11.997532050123608
0.882,1.3900000000000001,12.13932112879642
0.882,1.4100000000000001,12.270240697554028
0.882,1.4300000000000002,12.416382399137843
0.882,1.4500000000000002,12.546051206287354
0.882,1.4700000000000002,12.684590371321455
0.882,1.4900000000000002,12.823412205502903
0.882,1.5100000000000002,12.951980700766688
0.882,1.53,13.084771213585638
0.882,1.55,13.200728666869212
0.882,1.57,13.315558053828099
0.882,1.59,13.436148385378035
0.882,1.61,13.549281556608895
0.882,1.6300000000000001,13.655144706534655
0.882,1.6500000000000001,13.760210613107507
0.882,1.6700000000000002,13.862983277137067
0.882,1.6900000000000002,13.958816483262474
0.882,1.7100000000000002,14.050113110844316
0.882,1.7300000000000002,14.139369499205962
0.882,1.7500000000000002,14.223207404076623
0.882,1.7700000000000002,14.304800371829785
0.882,1.79,14.378579634968183
0.882,1.81,14.44903312053972
0.882,1.83,14.520729127280228
0.882,1.85,14.58935420590176
0.882,1.87,14.647208015284312
0.882,1.8900000000000001,14.717532742617166
0.882,1.9100000000000001,14.770867097589727
0.882,1.9300000000000002,14.830624024039544
0.882,1.9500000000000002,14.887650318090824
0.882,1.9700000000000002,14.934405203501713
0.882,1.9900000000000002,14.987910726919068
0.882,2.0100000000000002,15.030498413331726
0.882,2.0300000000000002,15.074667642020934
0.882,2.0500000000000003,15.116196314984139
0.882,2.0700000000000003,15.148853253296432
0.882,2.0900000000000003,15.186382227831514
0.882,2.1100000000000003,15.212313622285565
0.882,2.1300000000000003,15.230035825363803
0.882,2.1500000000000004,15.253498744159412
0.882,2.1700000000000004,15.273379512238538
0.882,2.1900000000000004,15.280151944168352
0.882,2.2100000000000004,15.281616732419115
0.882,2.2300000000000004,15.283481169918257
0.882,2.2500000000000004,15.277434891573566
0.882,2.2700000000000005,15.26223682050121
0.882,2.2900000000000005,15.242975545935069
0.882,2.3100000000000005,15.217668238608958
0.882,2.33,15.18716506152387
0.882,2.3500000000000005,15.148530529189877
0.882,2.37,15.095468198648609
0.882,2.3900000000000006,15.039420752556616
0.882,2.41,14.977153598352727
0.882,2.4300000000000006,14.89508915469938
0.882,2.45,14.817626640612032
0.882,2.4700000000000006,14.721801791607572
0.882,2.49,14.622017505457642
0.882,2.5100000000000007,14.505915639063865
0.882,2.5300000000000002,14.379325187479013
0.882,2.5500000000000007,14.240868448435549
0.882,2.5700000000000003,14.094349159415367
0.882,2.5900000000000007,13.920171637057448
0.882,2.6100000000000003,13.752296693954175
0.882,2.630000000000001,13.548370533857529
0.882,2.6500000000000004,13.341404102418462
0.882,2.670000000000001,13.112184195163922
0.882,2.6900000000000004,12.858898428623718
0.882,2.710000000000001,12.595846645407997
0.882,2.7300000000000004,12.301537340194212
0.882,2.7500000000000004,11.991010350499716
0.882,2.7700000000000005,11.652585029797345
0.882,2.7900000000000005,11.290338419855207
0.882,2.8100000000000005,10.898654417493788
0.882,2.8300000000000005,10.479219679316307
0.882,2.8500000000000005,10.027901115663267
0.882,2.8700000000000006,9.551435869581645
0.882,2.8900000000000006,9.031856898673183
0.882,2.9100000000000006,8.484255205940123
0.882,2.9300000000000006,7.906990848120452
0.882,2.9500000000000006,7.2936878391385855
0.882,2.9700000000000006,6.645126927366453
0.882,2.9900000000000007,5.963055511459544
0.882,3.0100000000000007,5.248751586239345
0.882,3.0300000000000007,4.507057340231264
0.882,3.0500000000000007,3.7426033329485056
0.882,3.0700000000000007,2.9500730206331864
0.882,3.0900000000000007,2.1436331934628656
